1734755793.492370,0
1734755793.596193,0
1734755793.698618,0
1734755793.801409,0
1734755793.903741,0
1734755794.006183,0
1734755794.108640,0
1734755794.213979,0
1734755794.321915,0
1734755794.425761,0
1734755794.529284,0
1734755794.631735,0
1734755794.734105,0
1734755794.836137,0
1734755794.938269,0
1734755795.040889,0
1734755795.143859,0
1734755795.247398,0
1734755795.350850,0
1734755795.455315,0
1734755795.561078,0
1734755795.663080,0
1734755795.765385,8
1734755795.867747,15
1734755795.970041,22
1734755796.074121,29
1734755796.176988,34
1734755796.279619,42
1734755796.382182,50
1734755796.487193,54
1734755796.589548,61
1734755796.692854,70
1734755796.801267,76
1734755796.907926,80
1734755797.013036,89
1734755797.117603,94
1734755797.224466,100
1734755797.328284,100
1734755797.433834,100
1734755797.539279,99
1734755797.645441,100
1734755797.749543,100
1734755797.851939,100
1734755797.957142,100
1734755798.062121,100
1734755798.167500,100
1734755798.269853,100
1734755798.374040,100
1734755798.477250,99
1734755798.581605,100
1734755798.686265,99
1734755798.791849,100
1734755798.903330,100
1734755799.006211,100
1734755799.108771,100
1734755799.214565,100
1734755799.319641,100
1734755799.422108,99
1734755799.525109,100
1734755799.628274,98
1734755799.735303,98
1734755799.844761,100
1734755799.950162,100
1734755800.052703,100
1734755800.154871,100
1734755800.257181,100
1734755800.362596,97
1734755800.470091,96
1734755800.578382,95
1734755800.683535,94
1734755800.788817,92
1734755800.892344,93
1734755800.999948,95
1734755801.102489,95
1734755801.205977,93
1734755801.309422,96
1734755801.415534,99
1734755801.522307,97
1734755801.626096,99
1734755801.732200,100
1734755801.918397,99
1734755802.022874,98
1734755802.126363,98
1734755802.232408,97
1734755802.336009,100
1734755802.439244,98
1734755802.541671,98
1734755802.650538,99
1734755802.762252,93
1734755802.864343,89
1734755802.966615,88
1734755803.069073,88
1734755803.178307,88
1734755803.284132,86
1734755803.386653,88
1734755803.489110,88
1734755803.598222,87
1734755803.702588,88
1734755803.806113,88
1734755803.909720,88
1734755804.012495,86
1734755804.115296,85
1734755804.217730,84
1734755804.325358,83
1734755804.429673,82
1734755804.535152,83
1734755804.643900,81
1734755804.747874,77
1734755804.852936,72
1734755804.956528,66
1734755805.060104,59
1734755805.162810,52
1734755805.265201,44
1734755805.367750,38
1734755805.472978,33
1734755805.577736,26
1734755805.683528,24
1734755805.789507,24
1734755805.892139,24
1734755805.994827,26
1734755806.101163,24
1734755806.228113,23
1734755806.330598,23
1734755806.433102,24
1734755806.535447,24
1734755806.637746,24
1734755806.740167,24
1734755806.844080,26
1734755806.946515,25
1734755807.048999,25
1734755807.151412,26
1734755807.253556,24
1734755807.355789,24
1734755807.461435,24
1734755807.563910,24
1734755807.666817,25
1734755807.769243,25
1734755807.871839,25
